web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,prix,adresse,type_chaussures,image_lien-src
"1739486980-481","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739486980-482","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4486289_uploaded_image1_1701786845.jpg"
"1739486980-483","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3105886_uploaded_image1_1620525968.jpg"
"1739486980-484","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2802614_uploaded_image1_1606904602.jpg"
"1739486980-485","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2733477_uploaded_image1_1604363169.jpg"
"1739486980-486","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2720321_uploaded_image1_1603756962.jpg"
"1739486980-487","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2686221_uploaded_image1_1602375459.jpg"
"1739486980-488","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2655658_uploaded_image1_1601252815.jpg"
"1739486980-489","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2642974_uploaded_image1_1600732549.jpg"
"1739486980-490","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2629141_uploaded_image1_1600221342.jpg"
"1739486980-491","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2623386_uploaded_image1_1600019061.jpg"
"1739486980-492","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4566463","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2612829_uploaded_image1_1599648926.jpg"
"1739486986-493","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739486986-494","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg"
"1739486986-495","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg"
"1739486986-496","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4351183_uploaded_image1_1693054139.jpg"
"1739486986-497","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg"
"1739486986-498","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673169_uploaded_image2_1651155111.jpeg"
"1739486986-499","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673165_uploaded_image2_1651154980.jpeg"
"1739486986-500","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3673159_uploaded_image3_1651154872.jpeg"
"1739486986-501","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg"
"1739486986-502","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2734509_uploaded_image1_1604404615.jpg"
"1739486986-503","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2646040_uploaded_image1_1600852986.jpg"
"1739486986-504","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border1année","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4588141","5 000 CFA","Parcelle Assainies, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png"
"1739486992-505","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1739486992-506","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4608259_uploaded_image1_1708692072.jpg"
"1739486992-507","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg"
"1739486992-508","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065082_uploaded_image1_1588754439.jpg"
"1739486992-509","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065078_uploaded_image1_1588754407.jpg"
"1739486992-510","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061931_uploaded_image1_1588694498.jpg"
"1739486992-511","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061930_uploaded_image1_1588694471.jpg"
"1739486992-512","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061928_uploaded_image1_1588694441.jpg"
"1739486992-513","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061925_uploaded_image1_1588694405.jpg"
"1739486992-514","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061921_uploaded_image1_1588694361.jpg"
"1739486992-515","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2059409_uploaded_image1_1588669821.jpg"
"1739486992-516","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608259","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739486998-517","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4608262_uploaded_image1_1708692132.jpg"
"1739486998-518","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4608259_uploaded_image1_1708692072.jpg"
"1739486998-519","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg"
"1739486998-520","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065082_uploaded_image1_1588754439.jpg"
"1739486998-521","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2065078_uploaded_image1_1588754407.jpg"
"1739486998-522","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061931_uploaded_image1_1588694498.jpg"
"1739486998-523","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061930_uploaded_image1_1588694471.jpg"
"1739486998-524","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061928_uploaded_image1_1588694441.jpg"
"1739486998-525","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061925_uploaded_image1_1588694405.jpg"
"1739486998-526","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2061921_uploaded_image1_1588694361.jpg"
"1739486998-527","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_2059409_uploaded_image1_1588669821.jpg"
"1739486998-528","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4608262","6 500 CFA","Sipres, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1739487004-529","https://sn.coinafrique.com/categorie/chaussures-enfants","favorite_border11mois","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-ogiy-4623157","17 000 CFA","Grand Yoff, Dakar, Sénégal","Chaussures Enfants","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
